game_id,season,week,team,opponent,off_epa,off_epa_pass,off_epa_rush,def_epa,def_epa_pass,def_epa_rush
401754567,2025,8,Stanford,Florida State,0.1,0.25,0.0,0.14,0.22,0.05
401754568,2025,8,Syracuse,Pittsburgh,0.01,0.14,-0.16,-0.02,0.02,-0.04
401756927,2025,8,TCU,Baylor,0.12,0.42,-0.11,0.08,0.12,0.01
401762489,2025,8,Temple,Charlotte,0.38,0.59,0.26,0.0,-0.26,0.16
401752738,2025,8,Tennessee,Alabama,0.06,-0.1,0.37,0.3,0.62,0.01
401752743,2025,8,Texas,Kentucky,-0.12,-0.08,-0.17,0.1,0.33,-0.14
401752739,2025,8,Texas A&M,Arkansas,0.52,0.6,0.46,0.53,0.39,0.73
401761632,2025,8,Texas State,Marshall,0.21,0.41,0.01,0.03,0.28,-0.14
401756923,2025,8,Texas Tech,Arizona State,0.05,0.03,0.08,0.08,0.11,0.04
401762842,2025,8,Toledo,Kent State,0.46,0.99,0.01,0.03,0.24,0.1
401761633,2025,8,Troy,UL Monroe,0.16,0.84,-0.31,0.06,0.03,0.1
401762488,2025,8,Tulane,Army,0.33,0.65,-0.01,0.24,0.66,0.17
401762486,2025,8,Tulsa,East Carolina,0.03,0.0,0.08,0.25,0.41,0.14
401762487,2025,8,UAB,Memphis,0.35,0.86,-0.01,0.2,0.16,0.26
401756928,2025,8,UCF,West Virginia,0.35,0.45,0.23,-0.13,-0.35,0.04
401752879,2025,8,UCLA,Maryland,0.05,0.07,0.02,0.04,-0.04,0.18
401754569,2025,8,UConn,Boston College,0.24,0.52,-0.12,0.2,0.3,0.11
401761633,2025,8,UL Monroe,Troy,0.06,0.03,0.1,0.16,0.84,-0.31
401760393,2025,8,UNLV,Boise State,0.06,-0.43,0.5,0.65,0.94,0.41
401752871,2025,8,USC,Notre Dame,0.07,0.24,-0.21,0.18,-0.08,0.34
401756924,2025,8,Utah,BYU,0.24,0.25,0.22,0.04,-0.06,0.11
401760396,2025,8,Utah State,San José State,0.2,0.39,0.0,0.28,0.29,0.27
401757284,2025,8,UTEP,Sam Houston,-0.1,0.27,-0.01,0.0,0.08,-0.09
401762491,2025,8,UTSA,North Texas,0.03,0.1,-0.04,0.46,0.56,0.37
401752745,2025,8,Vanderbilt,LSU,0.31,0.43,0.25,0.26,0.3,0.2
401752951,2025,8,Virginia,Washington State,0.07,0.13,0.03,0.16,0.17,0.2
401752873,2025,8,Washington,Michigan,0.09,0.07,0.12,0.25,0.38,0.16
401752951,2025,8,Washington State,Virginia,0.16,0.17,0.2,0.07,0.13,0.03
401757281,2025,8,Western Kentucky,Florida International,0.02,-0.01,0.08,0.22,0.22,0.22
401756928,2025,8,West Virginia,UCF,-0.13,-0.35,0.04,0.35,0.45,0.23
401752877,2025,8,Wisconsin,Ohio State,-0.09,-0.15,-0.05,0.45,0.76,-0.03
401760392,2025,8,Wyoming,Air Force,0.27,0.25,0.28,0.21,0.01,0.24
401762844,2025,9,Akron,Buffalo,0.04,0.41,-0.2,-0.16,-0.01,-0.25
401752751,2025,9,Alabama,South Carolina,0.2,0.27,0.05,0.04,0.05,0.03
401761635,2025,9,App State,Old Dominion,0.03,0.15,0.12,0.04,0.42,-0.16
401756929,2025,9,Arizona State,Houston,0.22,0.29,0.18,0.11,0.48,-0.16
401752746,2025,9,Arkansas,Auburn,0.13,0.43,-0.19,0.03,0.23,0.11
401761636,2025,9,Arkansas State,Georgia Southern,0.23,0.18,0.3,0.06,0.23,0.1
401752746,2025,9,Auburn,Arkansas,0.03,0.23,0.11,0.13,0.43,-0.19
401762845,2025,9,Ball State,Northern Illinois,0.13,0.14,0.01,0.01,0.32,0.13
401756930,2025,9,Baylor,Cincinnati,0.24,0.14,0.22,0.26,0.33,0.3
401760397,2025,9,Boise State,Nevada,0.05,0.19,0.02,-0.11,-0.07,0.02
401754570,2025,9,Boston College,Louisville,0.13,0.16,0.01,0.22,-0.07,0.62
401762846,2025,9,Bowling Green,Kent State,0.21,0.15,0.2,0.21,0.39,0.07
401762844,2025,9,Buffalo,Akron,-0.16,-0.01,-0.25,0.04,0.41,-0.2
401756931,2025,9,BYU,Iowa State,0.16,0.43,0.11,0.17,0.26,0.25
401754372,2025,9,California,Virginia Tech,0.22,0.24,0.02,0.34,0.24,0.38
401762847,2025,9,Central Michigan,Massachusetts,0.3,1.12,0.12,-0.16,-0.29,0.24
401762492,2025,9,Charlotte,North Texas,0.22,0.34,0.01,0.39,0.57,0.21
401756930,2025,9,Cincinnati,Baylor,0.26,0.33,0.3,0.24,0.14,0.22
401756934,2025,9,Colorado,Utah,-0.25,-0.2,-0.18,0.26,0.28,0.38
401760398,2025,9,Colorado State,Wyoming,-0.1,0.07,-0.12,0.21,0.22,0.27
401757287,2025,9,Delaware,Middle Tennessee,0.16,0.42,-0.16,0.17,0.17,0.18
401762848,2025,9,Eastern Michigan,Ohio,0.29,0.37,0.22,0.18,0.65,-0.03
401762493,2025,9,Florida Atlantic,Navy,0.21,0.35,0.05,0.24,-0.21,0.44
401757285,2025,9,Florida International,Kennesaw State,0.17,0.26,0.07,0.39,1.18,0.25
401760399,2025,9,Fresno State,San Diego State,-0.22,-0.26,-0.15,0.05,0.18,0.04
401761636,2025,9,Georgia Southern,Arkansas State,0.06,0.23,0.1,0.23,0.18,0.3
401761634,2025,9,Georgia State,South Alabama,0.29,0.49,0.15,0.4,0.9,0.08
401754571,2025,9,Georgia Tech,Syracuse,0.42,0.78,0.22,0.18,0.3,0.06
401756929,2025,9,Houston,Arizona State,0.11,0.48,-0.16,0.22,0.29,0.18
401752880,2025,9,Illinois,Washington,0.1,0.28,0.18,0.44,0.75,0.16
401752885,2025,9,Indiana,UCLA,0.29,0.43,0.35,-0.16,-0.15,0.04
401752882,2025,9,Iowa,Minnesota,0.04,0.04,0.15,-0.24,-0.05,-0.22
401756931,2025,9,Iowa State,BYU,0.17,0.26,0.25,0.16,0.43,0.11
401756932,2025,9,Kansas,Kansas State,-0.03,-0.11,0.05,0.28,0.66,0.13
401756932,2025,9,Kansas State,Kansas,0.28,0.66,0.13,-0.03,-0.11,0.05
401757285,2025,9,Kennesaw State,Florida International,0.39,1.18,0.25,0.17,0.26,0.07
401762846,2025,9,Kent State,Bowling Green,0.21,0.39,0.07,0.21,0.15,0.2
401752747,2025,9,Kentucky,Tennessee,0.2,0.52,-0.08,0.66,0.99,0.26
401761638,2025,9,Louisiana,Troy,0.04,-0.03,0.16,0.22,0.2,0.27
401757286,2025,9,Louisiana Tech,Western Kentucky,0.14,0.44,-0.12,0.18,0.47,-0.1
401754570,2025,9,Louisville,Boston College,0.22,-0.07,0.62,0.13,0.16,0.01
401752748,2025,9,LSU,Texas A&M,0.16,0.07,0.36,0.36,0.58,0.3
401762847,2025,9,Massachusetts,Central Michigan,-0.16,-0.29,0.24,0.3,1.12,0.12
401762494,2025,9,Memphis,South Florida,0.23,0.28,0.16,0.34,0.27,0.42
401754572,2025,9,Miami,Stanford,0.27,0.43,0.15,-0.35,-0.01,-0.18
401762874,2025,9,Miami (OH),Western Michigan,0.19,0.47,-0.02,0.02,-0.02,0.14
401752881,2025,9,Michigan,Michigan State,0.08,-0.17,0.3,0.01,-0.02,0.06
401752881,2025,9,Michigan State,Michigan,0.01,-0.02,0.06,0.08,-0.17,0.3
401757287,2025,9,Middle Tennessee,Delaware,0.17,0.17,0.18,0.16,0.42,-0.16
401752882,2025,9,Minnesota,Iowa,-0.24,-0.05,-0.22,0.04,0.04,0.15
401752749,2025,9,Mississippi State,Texas,0.09,0.42,-0.16,0.2,0.27,-0.03
401752752,2025,9,Missouri,Vanderbilt,0.1,0.27,-0.13,0.15,0.17,0.24
401757288,2025,9,Missouri State,New Mexico State,0.04,0.13,-0.06,-0.04,0.02,0.19
401762493,2025,9,Navy,Florida Atlantic,0.24,-0.21,0.44,0.21,0.35,0.05
401754574,2025,9,NC State,Pittsburgh,0.33,0.27,0.45,0.26,0.45,0.0
401752883,2025,9,Nebraska,Northwestern,0.17,0.3,0.09,0.05,0.06,0.21
401760397,2025,9,Nevada,Boise State,-0.11,-0.07,0.02,0.05,0.19,0.02
401760400,2025,9,New Mexico,Utah State,0.31,0.29,0.35,0.12,0.27,0.23
401757288,2025,9,New Mexico State,Missouri State,-0.04,0.02,0.19,0.04,0.13,-0.06
401754573,2025,9,North Carolina,Virginia,-0.1,0.13,-0.04,-0.15,-0.2,0.07
401762845,2025,9,Northern Illinois,Ball State,0.01,0.32,0.13,0.13,0.14,0.01
401762492,2025,9,North Texas,Charlotte,0.39,0.57,0.21,0.22,0.34,0.01
401752883,2025,9,Northwestern,Nebraska,0.05,0.06,0.21,0.17,0.3,0.09
401762848,2025,9,Ohio,Eastern Michigan,0.18,0.65,-0.03,0.29,0.37,0.22
401752750,2025,9,Oklahoma,Ole Miss,0.09,0.03,0.25,0.18,0.32,0.02
401756933,2025,9,Oklahoma State,Texas Tech,-0.37,-0.16,-0.58,0.2,0.46,0.0
401761635,2025,9,Old Dominion,App State,0.04,0.42,-0.16,0.03,0.15,0.12
401752750,2025,9,Ole Miss,Oklahoma,0.18,0.32,0.02,0.09,0.03,0.25
401752886,2025,9,Oregon,Wisconsin,0.14,0.03,0.14,-0.12,-0.01,0.09
401754574,2025,9,Pittsburgh,NC State,0.26,0.45,0.0,0.33,0.27,0.45
401752884,2025,9,Purdue,Rutgers,0.18,0.17,0.23,0.24,0.54,0.14
401757172,2025,9,Rice,UConn,0.22,0.25,0.24,0.08,0.33,-0.05
401752884,2025,9,Rutgers,Purdue,0.24,0.54,0.14,0.18,0.17,0.23
401760399,2025,9,San Diego State,Fresno State,0.05,0.18,0.04,-0.22,-0.26,-0.15
401752942,2025,9,SMU,Wake Forest,-0.15,-0.01,-0.25,-0.26,0.04,-0.33
401761634,2025,9,South Alabama,Georgia State,0.4,0.9,0.08,0.29,0.49,0.15
401752751,2025,9,South Carolina,Alabama,0.04,0.05,0.03,0.2,0.27,0.05
401761637,2025,9,Southern Miss,UL Monroe,0.4,0.43,0.45,0.07,0.3,0.16
401762494,2025,9,South Florida,Memphis,0.34,0.27,0.42,0.23,0.28,0.16
401754572,2025,9,Stanford,Miami,-0.35,-0.01,-0.18,0.27,0.43,0.15
401754571,2025,9,Syracuse,Georgia Tech,0.18,0.3,0.06,0.42,0.78,0.22
401756935,2025,9,TCU,West Virginia,0.03,0.07,-0.05,0.01,0.28,-0.48
401762495,2025,9,Temple,Tulsa,0.11,0.45,-0.06,0.36,0.74,-0.05
401752747,2025,9,Tennessee,Kentucky,0.66,0.99,0.26,0.2,0.52,-0.08
401752749,2025,9,Texas,Mississippi State,0.2,0.27,-0.03,0.09,0.42,-0.16
401752748,2025,9,Texas A&M,LSU,0.36,0.58,0.3,0.16,0.07,0.36
401756933,2025,9,Texas Tech,Oklahoma State,0.2,0.46,0.0,-0.37,-0.16,-0.58
401752952,2025,9,Toledo,Washington State,-0.04,-0.02,-0.15,0.16,0.16,0.2
401761638,2025,9,Troy,Louisiana,0.22,0.2,0.27,0.04,-0.03,0.16
401762495,2025,9,Tulsa,Temple,0.36,0.74,-0.05,0.11,0.45,-0.06
401752885,2025,9,UCLA,Indiana,-0.16,-0.15,0.04,0.29,0.43,0.35
401757172,2025,9,UConn,Rice,0.08,0.33,-0.05,0.22,0.25,0.24
401761637,2025,9,UL Monroe,Southern Miss,0.07,0.3,0.16,0.4,0.43,0.45
401756934,2025,9,Utah,Colorado,0.26,0.28,0.38,-0.25,-0.2,-0.18
401760400,2025,9,Utah State,New Mexico,0.12,0.27,0.23,0.31,0.29,0.35
401752752,2025,9,Vanderbilt,Missouri,0.15,0.17,0.24,0.1,0.27,-0.13
401754573,2025,9,Virginia,North Carolina,-0.15,-0.2,0.07,-0.1,0.13,-0.04
401754372,2025,9,Virginia Tech,California,0.34,0.24,0.38,0.22,0.24,0.02
401752942,2025,9,Wake Forest,SMU,-0.26,0.04,-0.33,-0.15,-0.01,-0.25
401752880,2025,9,Washington,Illinois,0.44,0.75,0.16,0.1,0.28,0.18
401752952,2025,9,Washington State,Toledo,0.16,0.16,0.2,-0.04,-0.02,-0.15
401757286,2025,9,Western Kentucky,Louisiana Tech,0.18,0.47,-0.1,0.14,0.44,-0.12
401762874,2025,9,Western Michigan,Miami (OH),0.02,-0.02,0.14,0.19,0.47,-0.02
401756935,2025,9,West Virginia,TCU,0.01,0.28,-0.48,0.03,0.07,-0.05
401752886,2025,9,Wisconsin,Oregon,-0.12,-0.01,0.09,0.14,0.03,0.14
401760398,2025,9,Wyoming,Colorado State,0.21,0.22,0.27,-0.1,0.07,-0.12
401760401,2025,10,Air Force,Army,0.16,0.91,-0.01,0.23,0.73,0.15
401756937,2025,10,Arizona,Colorado,0.2,0.43,0.05,0.01,0.0,0.08
401756939,2025,10,Arizona State,Iowa State,-0.02,0.19,0.1,-0.01,-0.12,0.23
401752753,2025,10,Arkansas,Mississippi State,0.26,0.19,0.36,0.22,0.62,-0.07
401761643,2025,10,Arkansas State,Troy,0.03,0.77,-0.51,-0.07,-0.22,0.01
401760401,2025,10,Army,Air Force,0.23,0.73,0.15,0.16,0.91,-0.01
401752754,2025,10,Auburn,Kentucky,-0.07,-0.22,0.12,-0.28,0.22,-0.28
401756936,2025,10,Baylor,UCF,0.2,0.3,0.18,-0.13,-0.16,-0.29
401760402,2025,10,Boise State,Fresno State,-0.08,-0.17,0.13,-0.03,-0.24,0.07
401754583,2025,10,Boston College,Notre Dame,-0.01,0.07,-0.06,0.33,0.69,-0.2
401762849,2025,10,Bowling Green,Buffalo,-0.28,-0.37,-0.16,0.04,0.15,-0.01
401762849,2025,10,Buffalo,Bowling Green,0.04,0.15,-0.01,-0.28,-0.37,-0.16
401754576,2025,10,California,Virginia,-0.04,0.08,-0.08,0.2,0.3,0.13
401762850,2025,10,Central Michigan,Western Michigan,0.17,1.43,-0.23,0.1,0.15,0.07
401756942,2025,10,Cincinnati,Utah,0.09,0.17,0.16,0.27,0.19,0.31
401754577,2025,10,Clemson,Duke,0.47,0.67,0.28,0.31,0.49,0.17
401761640,2025,10,Coastal Carolina,Marshall,0.06,0.14,0.06,0.18,0.1,0.17
401756937,2025,10,Colorado,Arizona,0.01,0.0,0.08,0.2,0.43,0.05
401757293,2025,10,Delaware,Liberty,0.31,0.28,0.27,0.58,0.93,0.42
401754577,2025,10,Duke,Clemson,0.31,0.49,0.17,0.47,0.67,0.28
401762498,2025,10,East Carolina,Temple,0.37,0.8,0.37,0.0,-0.01,-0.01
401752755,2025,10,Florida,Georgia,0.02,0.13,-0.04,0.29,0.39,0.05
401757291,2025,10,Florida International,Missouri State,0.19,0.47,-0.11,0.1,0.25,0.03
401754578,2025,10,Florida State,Wake Forest,0.39,0.8,0.21,0.0,0.0,-0.05
401760402,2025,10,Fresno State,Boise State,-0.03,-0.24,0.07,-0.08,-0.17,0.13
401752755,2025,10,Georgia,Florida,0.29,0.39,0.05,0.02,0.13,-0.04
401754579,2025,10,Georgia Tech,NC State,0.41,0.65,0.19,0.52,0.79,0.35
401760403,2025,10,Hawai'i,San José State,0.26,0.5,0.12,0.48,0.61,0.35
401756938,2025,10,Houston,West Virginia,0.13,0.38,-0.19,0.27,0.36,0.2
401752891,2025,10,Illinois,Rutgers,0.35,0.63,0.13,0.15,0.25,-0.21
401752887,2025,10,Indiana,Maryland,0.31,0.5,0.44,-0.26,0.28,-0.65
401756939,2025,10,Iowa State,Arizona State,-0.01,-0.12,0.23,-0.02,0.19,0.1
401757292,2025,10,Jacksonville State,Middle Tennessee,0.13,0.58,-0.12,0.12,0.18,-0.16
401761639,2025,10,James Madison,Texas State,0.53,1.13,0.28,-0.01,0.06,0.1
401756940,2025,10,Kansas,Oklahoma State,0.37,0.54,0.34,0.39,0.46,0.08
401756941,2025,10,Kansas State,Texas Tech,0.13,0.08,0.18,0.1,0.3,0.02
401757289,2025,10,Kennesaw State,UTEP,-0.08,-0.35,0.19,-0.13,-0.03,-0.1
401752754,2025,10,Kentucky,Auburn,-0.28,0.22,-0.28,-0.07,-0.22,0.12
401757293,2025,10,Liberty,Delaware,0.58,0.93,0.42,0.31,0.28,0.27
401761642,2025,10,Louisiana,South Alabama,0.21,1.04,0.01,0.05,0.1,0.24
401757290,2025,10,Louisiana Tech,Sam Houston,0.69,0.34,0.89,-0.05,-0.32,0.5
401754580,2025,10,Louisville,Virginia Tech,0.07,0.13,0.23,-0.11,0.02,-0.04
401761640,2025,10,Marshall,Coastal Carolina,0.18,0.1,0.17,0.06,0.14,0.06
401752887,2025,10,Maryland,Indiana,-0.26,0.28,-0.65,0.31,0.5,0.44
401762497,2025,10,Memphis,Rice,0.45,0.35,0.31,0.07,0.5,-0.09
401754581,2025,10,Miami,SMU,0.02,0.52,-0.05,0.11,0.28,-0.21
401752890,2025,10,Michigan,Purdue,0.15,0.09,0.31,-0.05,0.27,-0.02
401752888,2025,10,Michigan State,Minnesota,0.18,0.4,0.09,0.07,-0.01,0.2
401757292,2025,10,Middle Tennessee,Jacksonville State,0.12,0.18,-0.16,0.13,0.58,-0.12
401752888,2025,10,Minnesota,Michigan State,0.07,-0.01,0.2,0.18,0.4,0.09
401752753,2025,10,Mississippi State,Arkansas,0.22,0.62,-0.07,0.26,0.19,0.36
401757291,2025,10,Missouri State,Florida International,0.1,0.25,0.03,0.19,0.47,-0.11
401762499,2025,10,Navy,North Texas,0.08,0.21,0.26,0.3,0.46,0.23
401754579,2025,10,NC State,Georgia Tech,0.52,0.79,0.35,0.41,0.65,0.19
401752892,2025,10,Nebraska,USC,0.09,-0.07,0.19,0.21,-0.07,0.27
401760404,2025,10,New Mexico,UNLV,0.62,0.88,0.21,0.2,0.39,-0.11
401757294,2025,10,New Mexico State,Western Kentucky,-0.13,-0.1,-0.14,0.02,0.33,-0.32
401754575,2025,10,North Carolina,Syracuse,0.2,0.76,-0.12,-0.18,-0.46,0.02
401762499,2025,10,North Texas,Navy,0.3,0.46,0.23,0.08,0.21,0.26
401754583,2025,10,Notre Dame,Boston College,0.33,0.69,-0.2,-0.01,0.07,-0.06
401752889,2025,10,Ohio State,Penn State,0.51,1.1,0.17,0.12,0.19,0.04
401752757,2025,10,Oklahoma,Tennessee,0.0,-0.14,0.16,0.16,0.31,-0.09
401756940,2025,10,Oklahoma State,Kansas,0.39,0.46,0.08,0.37,0.54,0.34
401761641,2025,10,Old Dominion,UL Monroe,0.09,0.24,-0.01,-0.13,0.13,-0.24
401752756,2025,10,Ole Miss,South Carolina,0.24,0.26,0.17,-0.1,-0.02,0.1
401752943,2025,10,Oregon State,Washington State,-0.09,-0.24,-0.01,-0.14,-0.2,0.06
401752889,2025,10,Penn State,Ohio State,0.12,0.19,0.04,0.51,1.1,0.17
401754582,2025,10,Pittsburgh,Stanford,0.11,0.38,0.01,-0.13,0.15,-0.39
401752890,2025,10,Purdue,Michigan,-0.05,0.27,-0.02,0.15,0.09,0.31
401762497,2025,10,Rice,Memphis,0.07,0.5,-0.09,0.45,0.35,0.31
401752891,2025,10,Rutgers,Illinois,0.15,0.25,-0.21,0.35,0.63,0.13
401757290,2025,10,Sam Houston,Louisiana Tech,-0.05,-0.32,0.5,0.69,0.34,0.89
401760405,2025,10,San Diego State,Wyoming,0.02,0.09,0.02,-0.19,0.0,-0.24
401760403,2025,10,San José State,Hawai'i,0.48,0.61,0.35,0.26,0.5,0.12
401754581,2025,10,SMU,Miami,0.11,0.28,-0.21,0.02,0.52,-0.05
401761642,2025,10,South Alabama,Louisiana,0.05,0.1,0.24,0.21,1.04,0.01
401752756,2025,10,South Carolina,Ole Miss,-0.1,-0.02,0.1,0.24,0.26,0.17
401754582,2025,10,Stanford,Pittsburgh,-0.13,0.15,-0.39,0.11,0.38,0.01
401754575,2025,10,Syracuse,North Carolina,-0.18,-0.46,0.02,0.2,0.76,-0.12
401762498,2025,10,Temple,East Carolina,0.0,-0.01,-0.01,0.37,0.8,0.37
401752757,2025,10,Tennessee,Oklahoma,0.16,0.31,-0.09,0.0,-0.14,0.16
401752758,2025,10,Texas,Vanderbilt,0.27,0.72,-0.17,0.32,0.45,0.04
401761639,2025,10,Texas State,James Madison,-0.01,0.06,0.1,0.53,1.13,0.28
401756941,2025,10,Texas Tech,Kansas State,0.1,0.3,0.02,0.13,0.08,0.18
401761643,2025,10,Troy,Arkansas State,-0.07,-0.22,0.01,0.03,0.77,-0.51
401762443,2025,10,Tulane,UTSA,0.28,0.47,0.27,0.3,0.95,-0.17
401757173,2025,10,UAB,UConn,0.1,0.02,0.36,0.39,0.58,0.17
401756936,2025,10,UCF,Baylor,-0.13,-0.16,-0.29,0.2,0.3,0.18
401757173,2025,10,UConn,UAB,0.39,0.58,0.17,0.1,0.02,0.36
401761641,2025,10,UL Monroe,Old Dominion,-0.13,0.13,-0.24,0.09,0.24,-0.01
401760404,2025,10,UNLV,New Mexico,0.2,0.39,-0.11,0.62,0.88,0.21
401752892,2025,10,USC,Nebraska,0.21,-0.07,0.27,0.09,-0.07,0.19
401756942,2025,10,Utah,Cincinnati,0.27,0.19,0.31,0.09,0.17,0.16
401757289,2025,10,UTEP,Kennesaw State,-0.13,-0.03,-0.1,-0.08,-0.35,0.19
401762443,2025,10,UTSA,Tulane,0.3,0.95,-0.17,0.28,0.47,0.27
401752758,2025,10,Vanderbilt,Texas,0.32,0.45,0.04,0.27,0.72,-0.17
401754576,2025,10,Virginia,California,0.2,0.3,0.13,-0.04,0.08,-0.08
401754580,2025,10,Virginia Tech,Louisville,-0.11,0.02,-0.04,0.07,0.13,0.23
401754578,2025,10,Wake Forest,Florida State,0.0,0.0,-0.05,0.39,0.8,0.21
401752943,2025,10,Washington State,Oregon State,-0.14,-0.2,0.06,-0.09,-0.24,-0.01
401757294,2025,10,Western Kentucky,New Mexico State,0.02,0.33,-0.32,-0.13,-0.1,-0.14
401762850,2025,10,Western Michigan,Central Michigan,0.1,0.15,0.07,0.17,1.43,-0.23
401756938,2025,10,West Virginia,Houston,0.27,0.36,0.2,0.13,0.38,-0.19
401760405,2025,10,Wyoming,San Diego State,-0.19,0.0,-0.24,0.02,0.09,0.02
401760406,2025,11,Air Force,San José State,0.18,0.05,0.14,0.34,0.34,0.04
401762851,2025,11,Akron,Massachusetts,0.27,0.59,0.16,-0.06,-0.05,-0.08
401752759,2025,11,Alabama,LSU,0.04,0.34,-0.29,-0.15,0.0,0.0
401761644,2025,11,App State,Georgia Southern,0.18,0.43,-0.12,0.35,0.55,0.03
401756943,2025,11,Arizona,Kansas,0.19,-0.02,0.52,0.14,0.29,0.11
401761647,2025,11,Arkansas State,Southern Miss,-0.03,0.22,-0.07,0.24,0.51,0.08
401762503,2025,11,Army,Temple,0.16,0.96,0.13,0.23,0.43,0.02
401752764,2025,11,Auburn,Vanderbilt,0.41,0.42,0.33,0.42,0.81,0.04
401762853,2025,11,Ball State,Kent State,-0.07,0.14,-0.26,-0.15,0.06,-0.02
401754584,2025,11,Boston College,SMU,-0.14,-0.13,-0.02,0.47,0.7,0.48
401762855,2025,11,Bowling Green,Eastern Michigan,-0.07,0.2,0.0,0.22,0.22,0.24
401756945,2025,11,BYU,Texas Tech,-0.09,0.09,-0.12,-0.01,0.07,0.05
401754585,2025,11,California,Louisville,0.2,0.25,0.09,0.15,-0.1,0.47
401762504,2025,11,Charlotte,East Carolina,-0.18,0.04,-0.37,0.11,0.05,0.2
401754586,2025,11,Clemson,Florida State,0.08,0.22,0.01,-0.02,0.0,0.12
401761645,2025,11,Coastal Carolina,Georgia State,0.28,0.34,0.26,0.07,0.2,0.18
401756947,2025,11,Colorado,West Virginia,0.08,0.23,-0.06,0.04,0.24,-0.02
401760407,2025,11,Colorado State,UNLV,-0.06,0.0,-0.03,0.53,0.73,0.56
401757295,2025,11,Delaware,Louisiana Tech,0.05,0.05,-0.07,0.07,0.26,0.1
401754590,2025,11,Duke,UConn,0.26,0.5,0.17,0.25,0.37,0.15
401762504,2025,11,East Carolina,Charlotte,0.11,0.05,0.2,-0.18,0.04,-0.37
401762855,2025,11,Eastern Michigan,Bowling Green,0.22,0.22,0.24,-0.07,0.2,0.0
401752760,2025,11,Florida,Kentucky,-0.15,-0.07,-0.07,0.28,0.59,0.25
401762505,2025,11,Florida Atlantic,Tulsa,0.23,0.74,-0.39,0.02,-0.09,0.01
401757296,2025,11,Florida International,Middle Tennessee,0.34,0.72,0.1,0.1,0.18,-0.13
401754586,2025,11,Florida State,Clemson,-0.02,0.0,0.12,0.08,0.22,0.01
401752762,2025,11,Georgia,Mississippi State,0.37,0.5,0.23,0.17,0.15,0.19
401761644,2025,11,Georgia Southern,App State,0.35,0.55,0.03,0.18,0.43,-0.12
401761645,2025,11,Georgia State,Coastal Carolina,0.07,0.2,0.18,0.28,0.34,0.26
401760408,2025,11,Hawai'i,San Diego State,0.14,0.37,0.01,-0.27,-0.52,-0.16
401756946,2025,11,Houston,UCF,-0.06,-0.09,0.08,-0.1,-0.28,0.17
401752893,2025,11,Indiana,Penn State,0.18,0.21,0.19,0.18,0.35,0.06
401752898,2025,11,Iowa,Oregon,0.06,0.19,0.07,0.11,-0.02,0.42
401756944,2025,11,Iowa State,TCU,-0.09,0.03,0.11,0.03,0.46,-0.24
401757297,2025,11,Jacksonville State,UTEP,0.23,0.08,0.3,0.15,-0.09,0.17
401761646,2025,11,James Madison,Marshall,0.17,0.73,0.04,0.04,0.1,0.07
401756943,2025,11,Kansas,Arizona,0.14,0.29,0.11,0.19,-0.02,0.52
401757298,2025,11,Kennesaw State,New Mexico State,0.04,0.24,0.1,0.03,0.04,0.1
401762853,2025,11,Kent State,Ball State,-0.15,0.06,-0.02,-0.07,0.14,-0.26
401752760,2025,11,Kentucky,Florida,0.28,0.59,0.25,-0.15,-0.07,-0.07
401757299,2025,11,Liberty,Missouri State,0.17,0.15,0.18,0.11,0.38,-0.19
401761648,2025,11,Louisiana,Texas State,0.25,0.57,0.08,0.58,0.59,0.57
401757295,2025,11,Louisiana Tech,Delaware,0.07,0.26,0.1,0.05,0.05,-0.07
401754585,2025,11,Louisville,California,0.15,-0.1,0.47,0.2,0.25,0.09
401752759,2025,11,LSU,Alabama,-0.15,0.0,0.0,0.04,0.34,-0.29
401761646,2025,11,Marshall,James Madison,0.04,0.1,0.07,0.17,0.73,0.04
401752894,2025,11,Maryland,Rutgers,0.25,-0.2,0.67,0.32,0.67,0.2
401762851,2025,11,Massachusetts,Akron,-0.06,-0.05,-0.08,0.27,0.59,0.16
401762501,2025,11,Memphis,Tulane,0.35,0.43,0.15,0.48,1.02,0.1
401754587,2025,11,Miami,Syracuse,0.21,0.52,0.08,-0.13,-0.27,0.12
401762852,2025,11,Miami (OH),Ohio,0.12,0.36,0.1,0.15,0.34,0.06
401757296,2025,11,Middle Tennessee,Florida International,0.1,0.18,-0.13,0.34,0.72,0.1
401752762,2025,11,Mississippi State,Georgia,0.17,0.15,0.19,0.37,0.5,0.23
401752763,2025,11,Missouri,Texas A&M,0.12,-0.4,0.48,0.22,0.31,0.15
401757299,2025,11,Missouri State,Liberty,0.11,0.38,-0.19,0.17,0.15,0.18
401757166,2025,11,Navy,Notre Dame,0.05,-0.39,0.19,0.59,1.13,0.38
401752895,2025,11,Nebraska,UCLA,0.25,1.12,0.06,0.3,0.17,0.43
401760409,2025,11,Nevada,Utah State,-0.17,-0.3,-0.03,0.33,0.66,0.07
401757298,2025,11,New Mexico State,Kennesaw State,0.03,0.04,0.1,0.04,0.24,0.1
401754588,2025,11,North Carolina,Stanford,0.05,0.56,-0.35,0.23,0.2,0.03
401762854,2025,11,Northern Illinois,Toledo,-0.31,-0.23,-0.12,0.44,0.64,0.25
401752896,2025,11,Northwestern,USC,0.08,0.01,0.31,0.43,0.59,0.34
401757166,2025,11,Notre Dame,Navy,0.59,1.13,0.38,0.05,-0.39,0.19
